task,k_shot,seed,repeat,feature_mode,src_tail_weight,hash_disjoint,group_disjoint,target_available_after_hash_class0,target_available_after_hash_class1,target_excluded_hash_overlap_class0,target_excluded_hash_overlap_class1,support_count,query_count,query_count_class0,query_count_class1,support_groups,query_groups,hash_drop_side,hash_drop_side_requested,source_initial_count,source_after_hash_count,target_source_hash_overlap_raw,method,acc,f1,auc,pd_at_pfa_0.05,pd_at_pfa_0.01,pd_tc,pfa_tc,threshold_tc
open+uuv->speedboat,20,2027,0,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,210,source,source,8849,3258,6204,CE-LinearHead,0.561,0.5815061963775023,0.589196,0.102,0.038,,,
open+uuv->speedboat,20,2027,0,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,210,source,source,8849,3258,6204,CosMetricHead,0.577,0.5889212827988338,0.59346,0.156,0.046,,,
open+uuv->speedboat,20,2027,0,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,210,source,source,8849,3258,6204,RegMahaProxy-TC,0.617,0.5622857142857143,0.6864359999999999,0.198,0.082,0.492,0.258,1.1305025100708013
open+uuv->speedboat,20,2027,1,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,213,source,source,8849,3258,6204,CE-Proto,0.552,0.5978456014362658,0.546996,0.052,0.016,,,
open+uuv->speedboat,20,2027,1,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,213,source,source,8849,3258,6204,CE-LinearHead,0.538,0.5674157303370787,0.556368,0.08,0.008,,,
open+uuv->speedboat,20,2027,1,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,213,source,source,8849,3258,6204,CosMetricHead,0.549,0.5969615728328865,0.551392,0.05,0.016,,,
open+uuv->speedboat,20,2027,1,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,213,source,source,8849,3258,6204,RegMahaProxy-TC,0.589,0.5958702064896755,0.613232,0.106,0.034,0.606,0.428,2.654160308837891
open+uuv->speedboat,20,2027,2,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,206,source,source,8849,3258,6204,CE-Proto,0.577,0.5865102639296188,0.5814180000000001,0.046,0.016,,,
open+uuv->speedboat,20,2027,2,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,206,source,source,8849,3258,6204,CE-LinearHead,0.561,0.564051638530288,0.592476,0.044,0.002,,,
open+uuv->speedboat,20,2027,2,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,206,source,source,8849,3258,6204,CosMetricHead,0.596,0.6587837837837838,0.630788,0.136,0.032,,,
open+uuv->speedboat,20,2027,2,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,206,source,source,8849,3258,6204,RegMahaProxy-TC,0.615,0.5629965947786606,0.669264,0.13,0.052,0.496,0.266,-0.016667747497558213
open+uuv->speedboat,20,2027,3,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,207,source,source,8849,3258,6204,CE-Proto,0.528,0.51340206185567,0.543056,0.084,0.044,,,
open+uuv->speedboat,20,2027,3,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,207,source,source,8849,3258,6204,CE-LinearHead,0.555,0.5491388044579534,0.563124,0.072,0.012,,,
open+uuv->speedboat,20,2027,3,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,207,source,source,8849,3258,6204,CosMetricHead,0.551,0.44636251541307026,0.594392,0.076,0.018,,,
open+uuv->speedboat,20,2027,3,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,207,source,source,8849,3258,6204,RegMahaProxy-TC,0.563,0.4791418355184744,0.619116,0.052,0.014,0.402,0.276,-0.2247552871704098
open+uuv->speedboat,20,2027,4,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,211,source,source,8849,3258,6204,CE-Proto,0.538,0.48322147651006714,0.564816,0.046,0.002,,,
open+uuv->speedboat,20,2027,4,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,211,source,source,8849,3258,6204,CE-LinearHead,0.578,0.5520169851380042,0.586792,0.06,0.028,,,
open+uuv->speedboat,20,2027,4,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,211,source,source,8849,3258,6204,CosMetricHead,0.565,0.5106861642294713,0.5696399999999999,0.092,0.02,,,
open+uuv->speedboat,20,2027,4,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,211,source,source,8849,3258,6204,RegMahaProxy-TC,0.63,0.6080508474576272,0.664984,0.162,0.042,0.574,0.314,0.3734729766845712
open+uuv->speedboat,20,2027,5,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,202,source,source,8849,3258,6204,CE-Proto,0.528,0.549618320610687,0.5546519999999999,0.094,0.008,,,
open+uuv->speedboat,20,2027,5,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,202,source,source,8849,3258,6204,CE-LinearHead,0.563,0.5625625625625625,0.5766960000000001,0.068,0.012,,,
open+uuv->speedboat,20,2027,5,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,202,source,source,8849,3258,6204,CosMetricHead,0.574,0.5046511627906977,0.5853119999999999,0.064,0.002,,,
open+uuv->speedboat,20,2027,5,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,202,source,source,8849,3258,6204,RegMahaProxy-TC,0.613,0.5997931747673216,0.6390440000000001,0.118,0.032,0.58,0.354,3.831784057617188
open+uuv->speedboat,20,2027,6,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,217,source,source,8849,3258,6204,CE-Proto,0.503,0.4471635150166852,0.5252319999999999,0.046,0.002,,,
open+uuv->speedboat,20,2027,6,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,217,source,source,8849,3258,6204,CE-LinearHead,0.549,0.48220436280137774,0.56196,0.046,0.016,,,
open+uuv->speedboat,20,2027,6,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,217,source,source,8849,3258,6204,CosMetricHead,0.536,0.3763440860215054,0.5591360000000001,0.074,0.02,,,
open+uuv->speedboat,20,2027,6,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,217,source,source,8849,3258,6204,RegMahaProxy-TC,0.585,0.5551982851018221,0.601252,0.154,0.038,0.518,0.348,1.9107528686523443
open+uuv->speedboat,20,2027,7,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,214,source,source,8849,3258,6204,CE-Proto,0.542,0.48997772828507796,0.56156,0.108,0.01,,,
open+uuv->speedboat,20,2027,7,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,214,source,source,8849,3258,6204,CE-LinearHead,0.577,0.5765765765765766,0.609164,0.098,0.048,,,
open+uuv->speedboat,20,2027,7,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,214,source,source,8849,3258,6204,CosMetricHead,0.592,0.4912718204488778,0.670032,0.172,0.066,,,
open+uuv->speedboat,20,2027,7,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,214,source,source,8849,3258,6204,RegMahaProxy-TC,0.659,0.6093928980526919,0.7040519999999999,0.222,0.086,0.532,0.214,1.4097936630249026
open+uuv->speedboat,20,2027,8,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,210,source,source,8849,3258,6204,CE-Proto,0.531,0.509926854754441,0.560008,0.096,0.016,,,
open+uuv->speedboat,20,2027,8,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,210,source,source,8849,3258,6204,CE-LinearHead,0.58,0.5766129032258065,0.5979840000000001,0.088,0.036,,,
open+uuv->speedboat,20,2027,8,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,210,source,source,8849,3258,6204,CosMetricHead,0.56,0.47743467933491684,0.604212,0.136,0.024,,,
open+uuv->speedboat,20,2027,8,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,38,210,source,source,8849,3258,6204,RegMahaProxy-TC,0.634,0.6139240506329114,0.6907639999999998,0.178,0.068,0.582,0.314,-0.3282188415527332
open+uuv->speedboat,20,2027,9,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,206,source,source,8849,3258,6204,CE-Proto,0.561,0.5524974515800204,0.6040300000000001,0.05,0.006,,,
open+uuv->speedboat,20,2027,9,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,206,source,source,8849,3258,6204,CE-LinearHead,0.567,0.4863582443653618,0.6278239999999999,0.064,0.012,,,
open+uuv->speedboat,20,2027,9,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,206,source,source,8849,3258,6204,CosMetricHead,0.567,0.4789410348977136,0.600704,0.118,0.038,,,
open+uuv->speedboat,20,2027,9,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,206,source,source,8849,3258,6204,RegMahaProxy-TC,0.627,0.6002143622722401,0.66246,0.16,0.08,0.56,0.306,-1.1244987487792963
open+uuv->speedboat,50,2027,0,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,73,207,source,source,8849,3258,6204,CE-Proto,0.528,0.5335968379446641,0.543996,0.082,0.028,,,
open+uuv->speedboat,50,2027,0,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,73,207,source,source,8849,3258,6204,CE-LinearHead,0.567,0.5691542288557214,0.5879479999999999,0.07,0.012,,,
open+uuv->speedboat,50,2027,0,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,73,207,source,source,8849,3258,6204,CosMetricHead,0.545,0.4690781796966161,0.591636,0.106,0.024,,,
open+uuv->speedboat,50,2027,0,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,73,207,source,source,8849,3258,6204,RegMahaProxy-TC,0.572,0.42318059299191374,0.6679039999999999,0.132,0.036,0.314,0.17,-0.2914442062377945
open+uuv->speedboat,50,2027,1,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,74,211,source,source,8849,3258,6204,CE-Proto,0.539,0.5422045680238332,0.570546,0.082,0.02,,,
open+uuv->speedboat,50,2027,1,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,74,211,source,source,8849,3258,6204,CE-LinearHead,0.573,0.6049953746530989,0.6212439999999999,0.172,0.084,,,
open+uuv->speedboat,50,2027,1,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,74,211,source,source,8849,3258,6204,CosMetricHead,0.622,0.6774744027303754,0.689708,0.192,0.052,,,
open+uuv->speedboat,50,2027,1,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,74,211,source,source,8849,3258,6204,RegMahaProxy-TC,0.656,0.6082004555808656,0.722028,0.236,0.114,0.534,0.222,0.401059532165527
open+uuv->speedboat,50,2027,2,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,77,209,source,source,8849,3258,6204,CE-Proto,0.564,0.5733855185909981,0.58834,0.072,0.002,,,
open+uuv->speedboat,50,2027,2,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,77,209,source,source,8849,3258,6204,CE-LinearHead,0.558,0.5649606299212598,0.588568,0.078,0.03,,,
open+uuv->speedboat,50,2027,2,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,77,209,source,source,8849,3258,6204,CosMetricHead,0.568,0.5731225296442688,0.588908,0.116,0.024,,,
open+uuv->speedboat,50,2027,2,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,77,209,source,source,8849,3258,6204,RegMahaProxy-TC,0.579,0.48721071863581,0.646164,0.084,0.016,0.4,0.242,0.7695166587829589
open+uuv->speedboat,50,2027,3,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,75,209,source,source,8849,3258,6204,CE-Proto,0.528,0.565377532228361,0.541302,0.104,0.022,,,
open+uuv->speedboat,50,2027,3,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,75,209,source,source,8849,3258,6204,CE-LinearHead,0.587,0.6017357762777242,0.594112,0.048,0.02,,,
open+uuv->speedboat,50,2027,3,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,75,209,source,source,8849,3258,6204,CosMetricHead,0.523,0.5382381413359149,0.5509360000000001,0.108,0.046,,,
open+uuv->speedboat,50,2027,3,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,75,209,source,source,8849,3258,6204,RegMahaProxy-TC,0.569,0.36148148148148146,0.6661600000000001,0.124,0.05,0.244,0.106,0.3969327926635736
open+uuv->speedboat,50,2027,4,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,74,211,source,source,8849,3258,6204,CE-Proto,0.484,0.5441696113074205,0.4859159999999999,0.062,0.024,,,
open+uuv->speedboat,50,2027,4,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,74,211,source,source,8849,3258,6204,CE-LinearHead,0.564,0.6107142857142858,0.603068,0.1,0.028,,,
open+uuv->speedboat,50,2027,4,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,74,211,source,source,8849,3258,6204,CosMetricHead,0.57,0.6260869565217392,0.621816,0.116,0.042,,,
open+uuv->speedboat,50,2027,4,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,74,211,source,source,8849,3258,6204,RegMahaProxy-TC,0.634,0.5642857142857143,0.687952,0.19,0.086,0.474,0.206,0.9884653091430657
open+uuv->speedboat,50,2027,5,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,75,218,source,source,8849,3258,6204,CE-Proto,0.52,0.5141700404858299,0.5464600000000001,0.034,0.006,,,
open+uuv->speedboat,50,2027,5,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,75,218,source,source,8849,3258,6204,CE-LinearHead,0.549,0.5485485485485485,0.589476,0.094,0.042,,,
open+uuv->speedboat,50,2027,5,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,75,218,source,source,8849,3258,6204,CosMetricHead,0.587,0.6040268456375839,0.600324,0.056,0.02,,,
open+uuv->speedboat,50,2027,5,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,75,218,source,source,8849,3258,6204,RegMahaProxy-TC,0.609,0.5763813651137595,0.6799399999999999,0.224,0.124,0.532,0.314,0.31406202316284176
open+uuv->speedboat,50,2027,6,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,73,209,source,source,8849,3258,6204,CE-Proto,0.528,0.48358862144420134,0.5642640000000001,0.076,0.018,,,
open+uuv->speedboat,50,2027,6,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,73,209,source,source,8849,3258,6204,CE-LinearHead,0.574,0.5823529411764706,0.6036919999999999,0.068,0.006,,,
open+uuv->speedboat,50,2027,6,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,73,209,source,source,8849,3258,6204,CosMetricHead,0.57,0.5057471264367817,0.6356160000000001,0.128,0.018,,,
open+uuv->speedboat,50,2027,6,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,73,209,source,source,8849,3258,6204,RegMahaProxy-TC,0.612,0.46994535519125685,0.738304,0.156,0.076,0.344,0.12,1.95941047668457
open+uuv->speedboat,50,2027,7,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,77,213,source,source,8849,3258,6204,CE-Proto,0.53,0.5194274028629857,0.555616,0.056,0.01,,,
open+uuv->speedboat,50,2027,7,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,77,213,source,source,8849,3258,6204,CE-LinearHead,0.568,0.5846153846153846,0.5785199999999999,0.068,0.04,,,
open+uuv->speedboat,50,2027,7,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,77,213,source,source,8849,3258,6204,CosMetricHead,0.557,0.48904267589388695,0.626776,0.082,0.026,,,
open+uuv->speedboat,50,2027,7,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,77,213,source,source,8849,3258,6204,RegMahaProxy-TC,0.541,0.32,0.6305560000000001,0.086,0.05,0.216,0.134,1.0678028106689443
open+uuv->speedboat,50,2027,8,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,78,212,source,source,8849,3258,6204,CE-Proto,0.442,0.44861660079051385,0.42842399999999997,0.024,0.008,,,
open+uuv->speedboat,50,2027,8,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,78,212,source,source,8849,3258,6204,CE-LinearHead,0.564,0.5847619047619048,0.594012,0.126,0.046,,,
open+uuv->speedboat,50,2027,8,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,78,212,source,source,8849,3258,6204,CosMetricHead,0.646,0.6417004048582996,0.6745479999999999,0.168,0.06,,,
open+uuv->speedboat,50,2027,8,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,78,212,source,source,8849,3258,6204,RegMahaProxy-TC,0.635,0.4993141289437586,0.7156960000000001,0.302,0.184,0.364,0.094,1.6951107025146468
open+uuv->speedboat,50,2027,9,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,70,212,source,source,8849,3258,6204,CE-Proto,0.545,0.5185185185185185,0.5598160000000001,0.072,0.012,,,
open+uuv->speedboat,50,2027,9,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,70,212,source,source,8849,3258,6204,CE-LinearHead,0.557,0.550253807106599,0.585644,0.054,0.018,,,
open+uuv->speedboat,50,2027,9,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,70,212,source,source,8849,3258,6204,CosMetricHead,0.565,0.5396825396825397,0.6178159999999999,0.132,0.014,,,
open+uuv->speedboat,50,2027,9,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,70,212,source,source,8849,3258,6204,RegMahaProxy-TC,0.585,0.4414535666218035,0.6552439999999999,0.146,0.03,0.328,0.158,1.0552000045776357
open+uuv->speedboat,5,2028,0,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,215,source,source,8849,3258,6204,CE-Proto,0.489,0.46379853095487933,0.44643000000000005,0.044,0.024,,,
open+uuv->speedboat,5,2028,0,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,215,source,source,8849,3258,6204,CE-LinearHead,0.507,0.4715969989281886,0.46332,0.012,0.0,,,
open+uuv->speedboat,5,2028,0,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,215,source,source,8849,3258,6204,CosMetricHead,0.516,0.5101214574898786,0.459216,0.016,0.006,,,
open+uuv->speedboat,5,2028,0,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,215,source,source,8849,3258,6204,RegMahaProxy-TC,0.547,0.6131511528608027,0.526784,0.01,0.0,0.718,0.624,-7.6465606689453125
open+uuv->speedboat,5,2028,1,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CE-Proto,0.437,0.39786096256684494,0.423676,0.028,0.006,,,
open+uuv->speedboat,5,2028,1,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CE-LinearHead,0.485,0.4834503510531595,0.494044,0.046,0.002,,,
open+uuv->speedboat,5,2028,1,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CosMetricHead,0.482,0.4990328820116054,0.48148,0.054,0.026,,,
open+uuv->speedboat,5,2028,1,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,RegMahaProxy-TC,0.523,0.6339217191097467,0.533148,0.066,0.026,0.826,0.78,-9.717050170898439
open+uuv->speedboat,5,2028,2,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CE-Proto,0.556,0.4861111111111111,0.591312,0.09,0.032,,,
open+uuv->speedboat,5,2028,2,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CE-LinearHead,0.562,0.4834905660377358,0.5938919999999999,0.1,0.05,,,
open+uuv->speedboat,5,2028,2,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CosMetricHead,0.55,0.38016528925619836,0.560012,0.11,0.064,,,
open+uuv->speedboat,5,2028,2,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,RegMahaProxy-TC,0.576,0.5859375,0.61112,0.104,0.036,0.6,0.448,-6.193136596679688
open+uuv->speedboat,5,2028,3,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,213,source,source,8849,3258,6204,CE-Proto,0.563,0.6080717488789238,0.5810559999999999,0.064,0.032,,,
open+uuv->speedboat,5,2028,3,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,213,source,source,8849,3258,6204,CE-LinearHead,0.546,0.5583657587548638,0.572524,0.068,0.028,,,
open+uuv->speedboat,5,2028,3,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,213,source,source,8849,3258,6204,CosMetricHead,0.543,0.5303186022610483,0.5665,0.078,0.038,,,
open+uuv->speedboat,5,2028,3,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,213,source,source,8849,3258,6204,RegMahaProxy-TC,0.526,0.6003372681281619,0.55054,0.072,0.004,0.712,0.66,-6.3929443359375
open+uuv->speedboat,5,2028,4,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CE-Proto,0.589,0.6162464985994398,0.6057999999999999,0.07,0.012,,,
open+uuv->speedboat,5,2028,4,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CE-LinearHead,0.583,0.5858987090367428,0.59072,0.066,0.034,,,
open+uuv->speedboat,5,2028,4,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,CosMetricHead,0.583,0.5800604229607251,0.577416,0.042,0.01,,,
open+uuv->speedboat,5,2028,4,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,214,source,source,8849,3258,6204,RegMahaProxy-TC,0.509,0.5756266205704408,0.52538,0.046,0.018,0.666,0.648,-5.836338806152344
open+uuv->speedboat,5,2028,5,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,205,source,source,8849,3258,6204,CE-Proto,0.549,0.5947888589398024,0.565072,0.038,0.014,,,
open+uuv->speedboat,5,2028,5,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,205,source,source,8849,3258,6204,CE-LinearHead,0.567,0.6205083260297984,0.586932,0.078,0.03,,,
open+uuv->speedboat,5,2028,5,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,205,source,source,8849,3258,6204,CosMetricHead,0.548,0.5603112840466926,0.5475559999999999,0.048,0.008,,,
open+uuv->speedboat,5,2028,5,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,205,source,source,8849,3258,6204,RegMahaProxy-TC,0.573,0.629661751951431,0.602046,0.092,0.018,0.726,0.58,-1.6744049072265628
open+uuv->speedboat,5,2028,6,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,213,source,source,8849,3258,6204,CE-Proto,0.531,0.4245398773006135,0.584168,0.068,0.036,,,
open+uuv->speedboat,5,2028,6,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,213,source,source,8849,3258,6204,CE-LinearHead,0.549,0.510314875135722,0.5779679999999999,0.108,0.044,,,
open+uuv->speedboat,5,2028,6,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,213,source,source,8849,3258,6204,CosMetricHead,0.558,0.5066964285714286,0.583888,0.104,0.034,,,
open+uuv->speedboat,5,2028,6,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,213,source,source,8849,3258,6204,RegMahaProxy-TC,0.55,0.5570866141732284,0.579212,0.108,0.036,0.566,0.466,-10.529006958007812
open+uuv->speedboat,5,2028,7,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,206,source,source,8849,3258,6204,CE-Proto,0.469,0.5220522052205221,0.424172,0.004,0.002,,,
open+uuv->speedboat,5,2028,7,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,206,source,source,8849,3258,6204,CE-LinearHead,0.49,0.5096153846153846,0.48117200000000004,0.044,0.008,,,
open+uuv->speedboat,5,2028,7,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,206,source,source,8849,3258,6204,CosMetricHead,0.503,0.5402405180388529,0.510284,0.032,0.004,,,
open+uuv->speedboat,5,2028,7,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,206,source,source,8849,3258,6204,RegMahaProxy-TC,0.463,0.5326370757180157,0.45705399999999996,0.028,0.006,0.612,0.686,-2.4363433837890627
open+uuv->speedboat,5,2028,8,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,211,source,source,8849,3258,6204,CE-Proto,0.549,0.5556650246305419,0.5910960000000001,0.076,0.038,,,
open+uuv->speedboat,5,2028,8,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,211,source,source,8849,3258,6204,CE-LinearHead,0.568,0.6243478260869565,0.5939639999999999,0.092,0.028,,,
open+uuv->speedboat,5,2028,8,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,211,source,source,8849,3258,6204,CosMetricHead,0.56,0.5752895752895753,0.597776,0.078,0.016,,,
open+uuv->speedboat,5,2028,8,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,211,source,source,8849,3258,6204,RegMahaProxy-TC,0.571,0.6866325785244705,0.6184,0.096,0.018,0.94,0.798,-6.722161865234375
open+uuv->speedboat,5,2028,9,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,209,source,source,8849,3258,6204,CE-Proto,0.453,0.4568023833167825,0.40694800000000003,0.01,0.0,,,
open+uuv->speedboat,5,2028,9,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,209,source,source,8849,3258,6204,CE-LinearHead,0.437,0.45603864734299515,0.39813599999999993,0.01,0.004,,,
open+uuv->speedboat,5,2028,9,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,209,source,source,8849,3258,6204,CosMetricHead,0.451,0.48158640226628896,0.404948,0.008,0.0,,,
open+uuv->speedboat,5,2028,9,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,209,source,source,8849,3258,6204,RegMahaProxy-TC,0.451,0.5093833780160858,0.39051600000000003,0.008,0.0,0.57,0.668,-5.52210693359375
open+uuv->speedboat,10,2028,0,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,213,source,source,8849,3258,6204,CE-Proto,0.527,0.44287396937573614,0.582938,0.09,0.018,,,
open+uuv->speedboat,10,2028,0,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,213,source,source,8849,3258,6204,CE-LinearHead,0.55,0.5508982035928144,0.583988,0.118,0.038,,,
open+uuv->speedboat,10,2028,0,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,213,source,source,8849,3258,6204,CosMetricHead,0.535,0.4816053511705686,0.575032,0.14,0.042,,,
open+uuv->speedboat,10,2028,0,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,213,source,source,8849,3258,6204,RegMahaProxy-TC,0.487,0.561163387510693,0.4917119999999999,0.082,0.028,0.656,0.682,2.0923816680908196
open+uuv->speedboat,10,2028,1,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,215,source,source,8849,3258,6204,CE-Proto,0.571,0.5441020191285866,0.608068,0.064,0.012,,,
open+uuv->speedboat,10,2028,1,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,215,source,source,8849,3258,6204,CE-LinearHead,0.565,0.5907808090310442,0.607604,0.082,0.036,,,
open+uuv->speedboat,10,2028,1,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,215,source,source,8849,3258,6204,CosMetricHead,0.58,0.5679012345679012,0.5940920000000001,0.09,0.018,,,
