task,k_shot,seed,repeat,baseline,final_method,metric,baseline_value,final_value,delta
open+speedboat->uuv,20,2027,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.308,0.13,-0.178
open+speedboat->uuv,20,2027,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.302,0.346,0.043999999999999984
open+speedboat->uuv,20,2027,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.258,0.2,-0.057999999999999996
open+speedboat->uuv,20,2027,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.314,0.28,-0.033999999999999975
open+speedboat->uuv,50,2027,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.316,0.406,0.09000000000000002
open+speedboat->uuv,50,2027,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.358,0.384,0.026000000000000023
open+speedboat->uuv,50,2027,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.394,0.412,0.01799999999999996
open+speedboat->uuv,50,2027,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.39,0.448,0.057999999999999996
open+speedboat->uuv,50,2027,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.362,0.374,0.01200000000000001
open+speedboat->uuv,50,2027,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.454,0.434,-0.020000000000000018
open+speedboat->uuv,50,2027,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.214,0.21,-0.0040000000000000036
open+speedboat->uuv,50,2027,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.324,0.368,0.043999999999999984
open+speedboat->uuv,50,2027,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.442,0.41,-0.03200000000000003
open+speedboat->uuv,50,2027,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.396,0.436,0.03999999999999998
open+speedboat->uuv,5,2028,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.058,0.066,0.008
open+speedboat->uuv,5,2028,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.214,0.218,0.0040000000000000036
open+speedboat->uuv,5,2028,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.186,0.308,0.122
open+speedboat->uuv,5,2028,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.048,0.002,-0.046
open+speedboat->uuv,5,2028,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.094,0.076,-0.018000000000000002
open+speedboat->uuv,5,2028,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.24,0.352,0.11199999999999999
open+speedboat->uuv,5,2028,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.004,-0.004
open+speedboat->uuv,5,2028,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.0,0.0,0.0
open+speedboat->uuv,5,2028,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.074,0.104,0.03
open+speedboat->uuv,5,2028,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.222,0.142,-0.08000000000000002
open+speedboat->uuv,10,2028,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.104,0.102,-0.0020000000000000018
open+speedboat->uuv,10,2028,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.3,0.21,-0.09
open+speedboat->uuv,10,2028,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.002,0.0
open+speedboat->uuv,10,2028,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.204,0.114,-0.08999999999999998
open+speedboat->uuv,10,2028,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.246,0.004,-0.242
open+speedboat->uuv,10,2028,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.26,0.08,-0.18
open+speedboat->uuv,10,2028,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.226,0.076,-0.15000000000000002
open+speedboat->uuv,10,2028,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.216,0.11,-0.106
open+speedboat->uuv,10,2028,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.248,0.168,-0.07999999999999999
open+speedboat->uuv,10,2028,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.178,0.006,-0.172
open+speedboat->uuv,20,2028,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.322,0.262,-0.06
open+speedboat->uuv,20,2028,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.258,0.166,-0.092
open+speedboat->uuv,20,2028,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.244,0.166,-0.07799999999999999
open+speedboat->uuv,20,2028,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.114,0.086,-0.02800000000000001
open+speedboat->uuv,20,2028,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.4,0.366,-0.03400000000000003
open+speedboat->uuv,20,2028,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.256,0.198,-0.057999999999999996
open+speedboat->uuv,20,2028,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.202,0.298,0.09599999999999997
open+speedboat->uuv,20,2028,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.194,0.082,-0.112
open+speedboat->uuv,20,2028,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.282,0.146,-0.13599999999999998
open+speedboat->uuv,20,2028,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.252,0.138,-0.11399999999999999
open+speedboat->uuv,50,2028,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.322,0.274,-0.04799999999999999
open+speedboat->uuv,50,2028,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.332,0.384,0.05199999999999999
open+speedboat->uuv,50,2028,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.248,0.298,0.04999999999999999
open+speedboat->uuv,50,2028,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.408,0.388,-0.019999999999999962
open+speedboat->uuv,50,2028,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.11,0.016,-0.094
open+speedboat->uuv,50,2028,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.382,0.468,0.08600000000000002
open+speedboat->uuv,50,2028,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.242,0.294,0.05199999999999999
open+speedboat->uuv,50,2028,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.366,0.268,-0.09799999999999998
open+speedboat->uuv,50,2028,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.36,0.24,-0.12
open+speedboat->uuv,50,2028,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.374,0.334,-0.03999999999999998
open+uuv->speedboat,5,2026,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.01,-0.006
open+uuv->speedboat,5,2026,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.016,-0.005999999999999998
open+uuv->speedboat,5,2026,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.026,0.013999999999999999
open+uuv->speedboat,5,2026,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.016,0.004
open+uuv->speedboat,5,2026,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.026,0.0
open+uuv->speedboat,5,2026,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.026,0.008
open+uuv->speedboat,5,2026,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.006,-0.01
open+uuv->speedboat,5,2026,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.014,0.018,0.003999999999999998
open+uuv->speedboat,5,2026,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.034,0.042,0.008
open+uuv->speedboat,5,2026,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.028,0.006000000000000002
open+uuv->speedboat,10,2026,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.042,0.012000000000000004
open+uuv->speedboat,10,2026,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.012,0.006
open+uuv->speedboat,10,2026,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.036,0.022,-0.013999999999999999
open+uuv->speedboat,10,2026,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.004,-0.018
open+uuv->speedboat,10,2026,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.014,-0.003999999999999998
open+uuv->speedboat,10,2026,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.032,0.038,0.005999999999999998
open+uuv->speedboat,10,2026,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.026,0.013999999999999999
open+uuv->speedboat,10,2026,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.028,-0.0019999999999999983
open+uuv->speedboat,10,2026,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.072,0.041999999999999996
open+uuv->speedboat,10,2026,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.05,0.024000000000000004
open+uuv->speedboat,20,2026,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.066,0.05
open+uuv->speedboat,20,2026,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.04,0.072,0.031999999999999994
open+uuv->speedboat,20,2026,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.028,0.004
open+uuv->speedboat,20,2026,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.014,0.032,0.018000000000000002
open+uuv->speedboat,20,2026,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.016,0.004
open+uuv->speedboat,20,2026,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.036,0.042,0.006000000000000005
open+uuv->speedboat,20,2026,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.086,0.06199999999999999
open+uuv->speedboat,20,2026,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.03,0.009999999999999998
open+uuv->speedboat,20,2026,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.02,-0.008
open+uuv->speedboat,20,2026,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.092,0.07
open+uuv->speedboat,50,2026,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.092,0.074
open+uuv->speedboat,50,2026,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.048,0.054,0.005999999999999998
open+uuv->speedboat,50,2026,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.036,0.018
open+uuv->speedboat,50,2026,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.05,0.022000000000000002
open+uuv->speedboat,50,2026,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.034,0.006000000000000002
open+uuv->speedboat,50,2026,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.032,0.066,0.034
open+uuv->speedboat,50,2026,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.044,0.092,0.048
open+uuv->speedboat,50,2026,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.04,0.018000000000000002
open+uuv->speedboat,50,2026,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.074,0.044
open+uuv->speedboat,50,2026,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.032,0.012
open+uuv->speedboat,5,2027,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.008,-0.004
open+uuv->speedboat,5,2027,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.032,0.008
open+uuv->speedboat,5,2027,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.008,-0.008
open+uuv->speedboat,5,2027,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.02,-0.009999999999999998
open+uuv->speedboat,5,2027,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.018,0.0
open+uuv->speedboat,5,2027,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.036,0.03
open+uuv->speedboat,5,2027,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.0,0.0,0.0
open+uuv->speedboat,5,2027,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.0,0.0,0.0
open+uuv->speedboat,5,2027,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.01,0.018,0.007999999999999998
open+uuv->speedboat,5,2027,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.0,-0.002
open+uuv->speedboat,10,2027,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.042,0.006,-0.036000000000000004
open+uuv->speedboat,10,2027,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.018,-0.012
open+uuv->speedboat,10,2027,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.01,-0.016
open+uuv->speedboat,10,2027,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.118,0.09
open+uuv->speedboat,10,2027,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.014,0.008
open+uuv->speedboat,10,2027,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.056,0.076,0.019999999999999997
open+uuv->speedboat,10,2027,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.02,-0.0019999999999999983
open+uuv->speedboat,10,2027,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.014,0.002
open+uuv->speedboat,10,2027,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.042,0.046,0.003999999999999997
open+uuv->speedboat,10,2027,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.014,0.012
open+uuv->speedboat,20,2027,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.082,0.044000000000000004
open+uuv->speedboat,20,2027,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.034,0.026000000000000002
open+uuv->speedboat,20,2027,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.052,0.049999999999999996
open+uuv->speedboat,20,2027,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.014,0.002
open+uuv->speedboat,20,2027,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.042,0.014000000000000002
open+uuv->speedboat,20,2027,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.032,0.02
open+uuv->speedboat,20,2027,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.038,0.022
open+uuv->speedboat,20,2027,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.048,0.086,0.03799999999999999
open+uuv->speedboat,20,2027,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.036,0.068,0.03200000000000001
open+uuv->speedboat,20,2027,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.08,0.068
open+uuv->speedboat,50,2027,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.036,0.023999999999999997
open+uuv->speedboat,50,2027,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.084,0.114,0.03
open+uuv->speedboat,50,2027,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.016,-0.013999999999999999
open+uuv->speedboat,50,2027,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.05,0.030000000000000002
open+uuv->speedboat,50,2027,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.086,0.057999999999999996
open+uuv->speedboat,50,2027,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.042,0.124,0.08199999999999999
open+uuv->speedboat,50,2027,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.076,0.06999999999999999
open+uuv->speedboat,50,2027,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.04,0.05,0.010000000000000002
open+uuv->speedboat,50,2027,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.046,0.184,0.138
open+uuv->speedboat,50,2027,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.03,0.012
open+uuv->speedboat,5,2028,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.0,0.0,0.0
open+uuv->speedboat,5,2028,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.026,0.024
open+uuv->speedboat,5,2028,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.05,0.036,-0.014000000000000005
open+uuv->speedboat,5,2028,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.004,-0.024
open+uuv->speedboat,5,2028,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.034,0.018,-0.016000000000000004
open+uuv->speedboat,5,2028,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.018,-0.012
open+uuv->speedboat,5,2028,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.044,0.036,-0.008
open+uuv->speedboat,5,2028,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.006,-0.002
open+uuv->speedboat,5,2028,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.018,-0.010000000000000002
open+uuv->speedboat,5,2028,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.0,-0.004
open+uuv->speedboat,10,2028,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.028,-0.009999999999999998
open+uuv->speedboat,10,2028,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.036,0.014,-0.022
open+uuv->speedboat,10,2028,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.012,-0.012
open+uuv->speedboat,10,2028,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.034,0.028,-0.006000000000000002
open+uuv->speedboat,10,2028,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.014,0.046,0.032
open+uuv->speedboat,10,2028,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.044,0.015999999999999997
open+uuv->speedboat,10,2028,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.028,-0.009999999999999998
open+uuv->speedboat,10,2028,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.028,-0.0019999999999999983
open+uuv->speedboat,10,2028,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.0,0.01,0.01
open+uuv->speedboat,10,2028,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.042,0.032,-0.010000000000000002
open+uuv->speedboat,20,2028,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.002,-0.026000000000000002
open+uuv->speedboat,20,2028,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.056,0.028
open+uuv->speedboat,20,2028,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.06,0.024,-0.036
open+uuv->speedboat,20,2028,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.062,0.084,0.022000000000000006
open+uuv->speedboat,20,2028,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.026,0.022
open+uuv->speedboat,20,2028,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.024,0.0
open+uuv->speedboat,20,2028,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.054,0.026
open+uuv->speedboat,20,2028,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.012,-0.026
open+uuv->speedboat,20,2028,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.01,0.02,0.01
open+uuv->speedboat,20,2028,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.016,-0.009999999999999998
open+uuv->speedboat,50,2028,0,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.078,0.04
open+uuv->speedboat,50,2028,1,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.052,0.024,-0.027999999999999997
open+uuv->speedboat,50,2028,2,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.056,0.1,0.044000000000000004
open+uuv->speedboat,50,2028,3,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.014,-0.003999999999999998
open+uuv->speedboat,50,2028,4,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.012,0.004
open+uuv->speedboat,50,2028,5,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.126,0.074,-0.052000000000000005
open+uuv->speedboat,50,2028,6,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.068,0.038000000000000006
open+uuv->speedboat,50,2028,7,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.012,-0.004
open+uuv->speedboat,50,2028,8,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.052,0.064,0.012000000000000004
open+uuv->speedboat,50,2028,9,CE-LinearHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.104,0.066
open+speedboat->uuv,5,2026,0,CE-LinearHead,RegMahaProxy-TC,f1,0.7525655644241733,0.7753686036426712,0.02280303921849791
open+speedboat->uuv,5,2026,1,CE-LinearHead,RegMahaProxy-TC,f1,0.6900473933649289,0.7103448275862069,0.020297434221277944
open+speedboat->uuv,5,2026,2,CE-LinearHead,RegMahaProxy-TC,f1,0.6196172248803827,0.688659793814433,0.06904256893405025
open+speedboat->uuv,5,2026,3,CE-LinearHead,RegMahaProxy-TC,f1,0.6971637694419031,0.6714399363564041,-0.02572383308549897
open+speedboat->uuv,5,2026,4,CE-LinearHead,RegMahaProxy-TC,f1,0.7342799188640974,0.7604433077578857,0.02616338889378833
open+speedboat->uuv,5,2026,5,CE-LinearHead,RegMahaProxy-TC,f1,0.5749385749385749,0.6184340931615461,0.04349551822297115
open+speedboat->uuv,5,2026,6,CE-LinearHead,RegMahaProxy-TC,f1,0.6475195822454308,0.7483588621444202,0.10083927989898933
open+speedboat->uuv,5,2026,7,CE-LinearHead,RegMahaProxy-TC,f1,0.6515301085883515,0.6552529182879377,0.0037228096995862714
open+speedboat->uuv,5,2026,8,CE-LinearHead,RegMahaProxy-TC,f1,0.7482724580454096,0.6826086956521739,-0.06566376239323579
open+speedboat->uuv,5,2026,9,CE-LinearHead,RegMahaProxy-TC,f1,0.8067226890756303,0.7245731254639941,-0.08214956361163617
open+speedboat->uuv,10,2026,0,CE-LinearHead,RegMahaProxy-TC,f1,0.7259565667011375,0.7643884892086331,0.03843192250749561
open+speedboat->uuv,10,2026,1,CE-LinearHead,RegMahaProxy-TC,f1,0.818613485280152,0.7681274900398406,-0.05048599524031139
open+speedboat->uuv,10,2026,2,CE-LinearHead,RegMahaProxy-TC,f1,0.7846481876332623,0.8194690265486726,0.034820838915410324
open+speedboat->uuv,10,2026,3,CE-LinearHead,RegMahaProxy-TC,f1,0.7359550561797753,0.7238095238095238,-0.01214553237025151
open+speedboat->uuv,10,2026,4,CE-LinearHead,RegMahaProxy-TC,f1,0.7472745292368682,0.7428571428571429,-0.00441738637972533
open+speedboat->uuv,10,2026,5,CE-LinearHead,RegMahaProxy-TC,f1,0.7420417124039517,0.7678916827852998,0.025849970381348175
open+speedboat->uuv,10,2026,6,CE-LinearHead,RegMahaProxy-TC,f1,0.7926455566905005,0.7630057803468208,-0.029639776343679758
open+speedboat->uuv,10,2026,7,CE-LinearHead,RegMahaProxy-TC,f1,0.7447513812154696,0.7510692899914457,0.006317908775976155
open+speedboat->uuv,10,2026,8,CE-LinearHead,RegMahaProxy-TC,f1,0.7448275862068966,0.6888320545609549,-0.05599553164594173
open+speedboat->uuv,10,2026,9,CE-LinearHead,RegMahaProxy-TC,f1,0.6710526315789473,0.7485380116959064,0.07748538011695905
open+speedboat->uuv,20,2026,0,CE-LinearHead,RegMahaProxy-TC,f1,0.7885228480340064,0.8015564202334631,0.013033572199456667
open+speedboat->uuv,20,2026,1,CE-LinearHead,RegMahaProxy-TC,f1,0.7692307692307693,0.8128654970760234,0.04363472784525413
open+speedboat->uuv,20,2026,2,CE-LinearHead,RegMahaProxy-TC,f1,0.8207171314741036,0.8376383763837638,0.016921244909660182
open+speedboat->uuv,20,2026,3,CE-LinearHead,RegMahaProxy-TC,f1,0.8024691358024691,0.8063021316033364,0.003832995800867267
open+speedboat->uuv,20,2026,4,CE-LinearHead,RegMahaProxy-TC,f1,0.7385321100917431,0.7876370887337986,0.04910497864205543
open+speedboat->uuv,20,2026,5,CE-LinearHead,RegMahaProxy-TC,f1,0.821969696969697,0.8057921635434412,-0.01617753342625583
open+speedboat->uuv,20,2026,6,CE-LinearHead,RegMahaProxy-TC,f1,0.8278457196613358,0.8016789087093389,-0.02616681095199691
open+speedboat->uuv,20,2026,7,CE-LinearHead,RegMahaProxy-TC,f1,0.7767857142857143,0.8192307692307692,0.042445054945054905
open+speedboat->uuv,20,2026,8,CE-LinearHead,RegMahaProxy-TC,f1,0.768172888015717,0.7602996254681648,-0.007873262547552273
open+speedboat->uuv,20,2026,9,CE-LinearHead,RegMahaProxy-TC,f1,0.8571428571428571,0.8438735177865613,-0.013269339356295817
open+speedboat->uuv,50,2026,0,CE-LinearHead,RegMahaProxy-TC,f1,0.8113017154389506,0.8438133874239351,0.0325116719849845
open+speedboat->uuv,50,2026,1,CE-LinearHead,RegMahaProxy-TC,f1,0.8246153846153846,0.8038176033934252,-0.02079778122195941
